,job_board_link,job_board_city,job_board_state,job_board_location,job_board_category,job_board_level,job_title,job_company,job_location,job_salary,job_link,job_logo_url
1841,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate II,Charles River Laboratories,"Rockville, MD",$47K - $62K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e9f4848&cb=1668176670372&jobListingId=1008221245942&cpc=2CAED5C921A5F994&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-39f6b49e6aa36425--6NYlbfkN0DGLLS1Jc1k1t2mAx4Q-4jja7Q1ysspUeYmFGX_bcn7TV2UwlrEIja4vF5C_ifOONTs55qD2jHA2T2LoAWdurTAbqQ-rritiRL8Ni2UsATO4ltWHm_Ed6M0qT9zGUViIHMZkNi2CsqGYePkEuOz_s95YI6mzPxs5PhU_lIKpRLayFDE0q8CU6hMCRbzvKoisIVpEc1PPTV8gpFYfMdK0Bo06GiSPT6oU1UdmQHyGk715XjPYJiTNLJb3TF62omJnaLxHrZEaH0jf4Sj46Bj0KOlUZV1jlzytBXn8xnjVpTi1GDJa6HjOf4a_6xKkpU0lzraHSawUxga_IKNylFwQnsmkjIasKwYjeTAEXUJUz7VRfOJi170Wb0TBRT9WZqJ9zR1SwMrZULXVhrltD9gS2P7LR6aUt8y31Un1Ozsnn3kRB-mC51Jd22tN-cer-vw_XWgjMAWEwIZVudydTkXr129dI0Vhlywu_QtmJeJgOdskX8LIPaE2XjFOx1YfeIZOxUe-C58P8OZMK6fTmdboMjEB0vGlmqIXo3T55MUQmloyiWCYAC7jN4O,https://media.glassdoor.com/sql/9837/charles-river-laboratories-squarelogo-1463687182149.png
1842,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate II,Remarkable Jobs,"Rockville, MD",$48K - $56K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_055bd103&cb=1668176670372&jobListingId=1008270812551&cpc=451933188B21919D&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-fa2b056f53dee057--6NYlbfkN0CmuHjIWDSL9h2xnM8m1CS0pAibOJfEoZvbZE-F9_SReOUe18gmJ5a3WCvZMVt4jaoQzBdI_-2qAB9H3oy1jwBZ_b_b6aQLdmIxQkPpbAdgOo_UO8eUCbsaCz9hYK-kpY6q7VanVdJ-5SqF5VHPDpsh6Hk-kRyd3C8YYCclYWGJ7rY0tHc65QJfEqhsBQgpgal--7oFFw3xbS7dceG0C-FdCvSaNX6PaoZTkd4xdVIhr9bW53Os3cyw1lEuv9TSgdBB7wAWn1gTKCCRwe6Mndg2-gH24br-_Wiy0Fl7xYHknGS5ePu1-h1TuqNhu8Sh3A7fxZ5bXev2RrufjPOXbZ9ju8_0V6qRpWmgUKKq2h4-At9Q2iWBsKm9XeBN508dse5nLTvNmHVbGTfgr7fpqTXdVg9-lKsCkbykEwUC75RVbS6bLcbga5k8H3mEmMdWfPneX1N3JJS_S8rXdFh893ivD0TBZJJo0nE6h3mlRQDxK3GCVmWdtei2m3sI1i7wY0w%3D,https://media.glassdoor.com/sql/1276712/remarkable-jobs-squarelogo-1474626112747.png
1843,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Postdoctoral Research Assistant,Scientific Search,"Gaithersburg, MD",$51K - $75K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_31b4fc18&cb=1668176670372&jobListingId=1008130012016&cpc=47CFDC01B3F81FAC&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-3a0362e744f8d4dc--6NYlbfkN0CIT8T1xpwE-eY8S4fp3DHGbyJWU-89H1HIqUeydbrIN9v4mej7G71Bh4owF1E-ii7-VDOu0z7ubKh9glLAR7892A53wJVw56h6tH-u5CzOOxtv9C2aEDN1bYXtnE5lZ-geRfvCSFuxsryAn_lkHQOLSoZvdCM0DSbngooVoRQKkd9NrMksnd8apNzbMB_Wo8pkccr5gsiDdqdvjlG89un70vIMotl0eevqtOHtiZI-msupc0Y713EQQDJFtgdFH4qoxiBu6a0TM9pGmeZvnnVshkba-CXQlKkmPs1u-yxjBaD6Ezf8JHph1mR84G0xqBfIH_mE0kJRRDhlu2iI9B99u5aFuSoMm9BddrqyqFEAsdQdGO1kSe4dPGjFYi2jezSDgsrXKABDxHbedJY7as_Hi1ar0K4-OlTCdhnCuhLNwqK12aHWodhOMOJzc5gdpsOQQ6vob9xsAGO4fkHmIqvnoZyldqW_7G7WRBUizSQjL3wW1FXp-f0DS2HivoH_DEw3ul6l6zgTDIEF46ZTa_9S92_VVQNe-sQ8tT0Rsw2Oeg%3D%3D,https://media.glassdoor.com/sql/481116/scientific-search-squarelogo-1426146528515.png
1844,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,"Senior Laboratory Technician (Cancer Genetic Research) - NIH – Bethesda, MD",Kelly,"Bethesda, MD",,https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_5d60722d&cb=1668176670372&jobListingId=1008227422911&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-32b208fa1a6e77aa--6NYlbfkN0D6qFSVCaa8tXn-rJ3OcXif2lPyFmwsE2iZBGE4YLg1gz3DzxANTQL2jOO96VqvDuWxnW2aJ884n-cGKg4qJot2fO4-nRm7RRMNOYP-_K2RcDzhdOvnTVKapG0C-j6X6eZCe-yUHaYjOqZ365px94g97gEmT6Cm-a4Q4C6HQpiHrUcEaY9atb7Ex8MSSg02t7c5SwloVjuupfZNPixQbkbbKTrqkqIz3Nv0g3vXFZLHnyWvxPNGcercEHIa6-7Eu1DDW45YMEq2DZMFGHAkV8TxQKGnoXDrKudQDLV5ppA4sq0t12KK5dqEZTr8U5ihF-BnJUJc4T7tNh8gAN6A0RvdrPhnsg1orxa0FQhoIIhU_pWgGi-KXaItCG-CI36yfOxC2zfP_lyw_Fo5ceO90jetp-718x7aQq2MGI7kIWn-Sd1jKLiSgwn55GRDCDcehAi1olZ8nwPkofRyuQtGVgFY6UILEw89q5QkU0breI__quDslKkddUcqEjw6q7XbM3ebmZ0q9zkBzYB1klPTbNydSaFZk4CmAyHWvC8y5z8Iuc5sNMDZRJf4AbvYsAMeFfYLyrXFOGyYNXgunBJ8kU-VeehuIyatWHjLR8nQRaAWS2puSM0GS7xg73Yl6X0Ky42_DeSKYC7ur-04r3-vif0XdC9oH9sWVmu7icZxnmNMaHW7Uw8qxBNjd-iwGOSqOHJKtKSsBjzObeA3i3OLZDSOwLyW_Yzgrqfu9M0fCRdV23j6NQoIJKriqmyQNf7UT5Zu8pzjZDi5v3E3zK-47SiySFaLD-7TurWTffJhyGB89uUrskZcQYLl_uVHY2-pcIqUeFNtC9MvIGUAoiytwn1zq6MQmlpLhtdzLBJfIV0VOq1J0FYLJwQuFyw-lRtDBJr0H7GI1K3TJOsfjg5g6IpgKzUZquZ6EEHUFItqKqZAT1MKpzLMrdeTSG5lwxWaRcY0ikkvyOi8FvV7hQImssMeH7DML6bG76bY4MV1Tg3BEDqsb0-womMyqoJ409naQtgk4jXoVHitT52qTgtnp5RiyRbP66XFT1M3MAoS7gGeUewWDNg62DDq2nAok3XRIFFNLeO9ng5o2SB0YZj8GyKVOLvQO6jiJNC6rEmDPtu6ZtHtktJcKtc4VfPeCSBnx4vbNogm8mmVbTmQCyACDHY1ORqWD2ZqfGqMh86SvZtLERUWhfHUcbrT17RbU9t0eTM6qGeQ6G2pvP9MrtfcC5sg,https://media.glassdoor.com/sql/1564/kelly-services-squarelogo-1584409346713.png
1845,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate II - Flow Cytometry,Momentum Staffing Group LLC,"Gaithersburg, MD",$52K - $78K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_50a93e53&cb=1668176670372&jobListingId=1008272909928&cpc=FD1C1DA32C38CFA7&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-7ac73cfdbadf0f23--6NYlbfkN0Cqojzr7pMvJIT1hsBAMbOJqAwj48YEX4lcNivaBiN-ExO93E0AT65dNa6otH5WtWFLPaKlFxSOyQw4wFS4vpTCOW97UwzA4vamFN7cjESEJ4GJsJUUGpBXmfU3BGazO6y52dblA3y7SPO8tnvmPCmpsmV05LEsvuci3Hq0IYpd29JtQfBdC6-fB6HyUG5xH_spSW5oIyo_-lwpnYgmp8A5IMl4o92OxdPTeMje0TMc4_puhhwgN6wq6VckYUSdtiRLI_-rdlkyifAQx5eFaWhFvQadTNhDN2ZJPFDYVnd--NTLMBf7o48HCxm9_DuJHfwhQHOl5ejwbdXwGTM73Ic4-YIph--j4r4zUl9CCcTmarLS8KB7Vuh689cQuupsriJgcnDABtkMNEDP-Vmffbqn6Oo6Ce0gf88JHOYEOyH6wMgI559HG0_dloGKMin41tYvyXdTDqUp6mpr4f9lVRDSyG-AfG6A5dIINaJKBg3cN3IKYjaXD1acvwfd6eqkAWBcYELsGoqbDA%3D%3D,https://media.glassdoor.com/sql/678879/momentum-staffing-group-squarelogo-1538585607798.png
1846,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,LTI R&D Associate I,Kelly,"Gaithersburg, MD",,https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_3d203ce8&cb=1668176670372&jobListingId=1008229211586&cpc=56C4EA4A1A191A49&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-c75505d149266198--6NYlbfkN0D6qFSVCaa8tXn-rJ3OcXif2lPyFmwsE2iZBGE4YLg1gz3DzxANTQL2jOO96VqvDuWOgo8Ay789vK6lkQ3x3wXMDVFuomT3UMs0YYmrHp2oPCj1oOxRyyeFF9qM6tmCmb4MQ_fPVSeB321gPLb9TBKFrKPbqsj5RKH_PoOPZUpbiT0upn87T-4-ytBk9D72BIV58T7Ytdk8_4YHko_-8kGfRkIT6bBW2YRPPwIAcNZxkIE4hQQ880qWSIncq3ODD9HgH3FwtVFRtzJXyL7rATvKngA9Y0luiDThhpU8dbCtOT6HYo4v5iEKMua8RenGLWr80nRI1nTSrp-kagQiI9zsUS7th8wF7K2nww0PDQ4TE6sE_qWQ8U9ofc5LhLxoavgh8BZfS7t9rLFDh6Kb4kMfO_g6Wi3qgo6ASaAuWx71hjSWQwhOw1TipfF-TAwxKrrGU93WAw5JebzhGDfS84tXAL07JmovaRwM4V0B9-seP-9lSpNR8TDyCcGQmBxpOk7wsCZOtNx0VdB7Orf-QtGp_zMLa5zWjaZxOaXPOObqDYl5y00NDGBvfs-ZwJPbwXGk50_-VJOfIORE3-HVkw422RWAfZY61HDFWW8rSE3Uzp0F7yw9PXzDvhMflO3jdTxloqA9X6FXXR9A6Kcm9sXxnSIbXOSxpsaqAAslCPsssQnd075aVToeeVJpI-OoTtYnktl9uvFSYHJ3x_nScaPbD_-pc7-12Penjj6aP0563WH8gqHEkGbLr8rZO46BuEq6BzyhXuLhsqrVP5V-ELBskjAeWmtShG3L65hwAuCjg4kqKprB9WjuIX2Ii1QmTp0_ljaM4vaeny-wXZKZePa7J2tSX0eic9kyg8kE13OYsyYU13aOCwNN3uavRFfvXbYx7zjY84KXWQ6TKglqpl6Tubabn5bK2DkAriDnq7t0xOQP3hDPavIN-lNB24EyofH9d-p6NToHRXsiN8vlwt0opLX9eTIwYy8PahL6GLMJsVp9beuAAS3DI2264EvyDSWjbjvOLQJAqJ75eqNiq4N86TfiWCoaeQyEn7mbopshJZMG9PIGRIYwJIk1vzbS35z6Aoq1RlgTNqrnT2da2Co5wxFZURgJXhoN_ioT3oqxh0dqw0su5_leeGbOApWa2MY-MrkqlLTo-9FZ5IlVGON9Ko8CKizHzhpWvf-k23FIvdcUFzhrOwW2htE16V7cbQd2DTTM_8dQ8tVrHgFDdwr4,https://media.glassdoor.com/sql/1564/kelly-services-squarelogo-1584409346713.png
1847,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate,Kelly,"Gaithersburg, MD",$30.00 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_31c10a84&cb=1668176670372&jobListingId=1008223181734&cpc=C4A69CCDBB3B9599&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-67bad980e9316f8c--6NYlbfkN0D6qFSVCaa8tXn-rJ3OcXif2lPyFmwsE2iZBGE4YLg1gz3DzxANTQL2jOO96VqvDuWWgz-lipyvc156Dy8Cy8aaMOLyBwiA_0waJvkWvw34dnZyFRduusO4DiRorORMuUs-Nza_bLOkU7PXZHEW3YL6YrhylrwEW3F1gL5W8jBK5uA9ftITdE4mHyB1bq0GshrtyIjouayj70VVQxlkR0Kl6BHIEx5pYFoLj58aO-MSeRCNk-MB37Ncy7dg2org-Nd815FEhw5fGGLPminz_f4tJbzElrfYtjlGKFgrTwTy0paifUYXK2W4jF6dg9Y26q3XpHGN5jmpko-gsN1PkqJRmlPiN85tfHEMZao3kH5w2ZYAQVA54RlkTxssRmsKBc0wEzkZQLNjMJvsajzgZYVwksQnXa7J1Vh0I6HBXT5hQ9ODH4mXFb46CGMgH4Gwc87YQUGo8xBGNbafJPTeExqShWS0Ga71sBDEHyNljgSLn7XX97BGVMNeS_kAVpNY9JtDo4z43Vo25ZPxNwPpAi5s6pcK-xShoJuRNpMefprCdu85DMNtgLD9KPdSfuN1yh5C0Mq1v0PZp1MoiNmh1SdW4o3Kj4iP_ASAF9s4geEnd3xOq-Q-n8Vkly-CoPEwy0wwG8KKq3J6rfmhJhJaHU697fRtkWkZkSHl97stePrZJegGEMgaxjX4rDyQcEknw1Yq_yL9wQ8BiEzOG2sEOWiZ8s4vzCID5xfA2es8D6UWdHlLZ82XkFn43zgCOqbllvLsuv-6_FgFrSzHrCFvJrrNaD2BXk-8DhcvE8LnrdFmQGRASozVVf413JHGgUbewWvUGsRQHjaOdtRVqePii-xxrur-ikiW2ycaOCsvhNJn13p1HzDIwRsw9E147fBWhz_rEVjBr0F0jL5ndFBPgTPuhvVNcyE0ggtpS-zydYfKWNoazKWlCCCVVy6f_P7R5PCaw8GiSVRrBeslo-CxZnaysFJ6RSTBS6eG4METubyeXoW7_lxa35rbNzpWhB40yf8ntc4Cskp8w7_YAjC4cnebbcge7pjDN3S5NgLpRYQp6icFhy0CDNjT57d5tIuOV1p0EtZIk7wMZ7rZYhOZBR2PjowE34qgWQJSRTwQZSJw6gONL8XmxlRltOT114w8TGqRxub91Dmz20QB6bI4XgUAIy7fSVwLMXeHa6921RLjwbBM9sa3NG6ACmWeSDufVfUYAk7fPLDpkO4zPs-ytzJ_,https://media.glassdoor.com/sql/1564/kelly-services-squarelogo-1584409346713.png
1848,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate II,Actalent,"Gaithersburg, MD",$35.00 - $40.00 Per Hour(Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1110586&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_6749fe2d&cb=1668176670372&jobListingId=1008267627843&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-e20f9705623788c8--6NYlbfkN0ChYVx_I3yfZ_JDY3EFoivtqvi_stwnZ_kRt8Dowt_l_d1ydueao4NE-oUleRJ4yhhL98WXYf9HA9xJv8KDZKhHpND7DXp01XcnW1cA0PufN6YMhbOgsCKgcGjIQUevukthFkFasjvo86vzAUgj5PFb-idUvxGWi9wuoS909wgWPlXRUdMiaS1dgRjvMnc00wqoBcgxwAXnD900bdSDgG8tGArGXdn-yd_48XChWLvJle7sDevEpxi5bivIhYQY3Dga0gbBWveqL2HxiqaAO4757QchG6stEdVdoOMvyk6fJ64YHCn68DVmI6FRyQRd50e4K3TERUKNYHfFkvW9pYvjrR2fPfcI-aTZFAtG1_5h6O7R8QrqSVBkBH6WbXZlHTBLQMo4-Iu6mSeSElAQjMJDXBd8B0byOTk1F8rZybBJ3_MjIGzgfzXXbP41K_wSBPfs6wJLo-t4aeusZ8Wb_Dxn-0V_POH_D42z-GyhmLSOR2etltCGgmpEVzJRvBzH1OzTz3tAUVsWQJZ0cZLp9KIRPcWEgCYeBgMLH_AA_bmdXIxdG4ikQ9kR0n_FGaW_VkAdY_QAxYMJBZaj6saH_F7FtjUIPgaG6vCowxTV3YHFyVTN4sPJPSEmZVlR7YzdfiNrQYUGrMVlJTZw_4I6aT19MjASYk1UXkaNYeCFWKkJBUM0BFK57IJGfjkCUJux-UuPvyYC1MXxoFnfIjIggjAr4XubQFnys8lR08Ym-jYhlEWMTGgtQlVbgbQx5cRgsuNEekjFCxuSpXnqMbflAzFz2b7gVBpLO8Lj5_pZm8rfPJMcvwIlQU7WqVA_t82If5B6tBtFNAhcLq4Qt8_4XTvFicqm-2QzA3DD7aLjSjezW72PNjugg_7T3gEm7yt8oPUYXF7C3FsLkDP2NE3gimTfKPiE28fFBQbAgQz3LCXUNpjx3zHpMUBGwFJ4MJB_1qpQbhcg7ZU3hm58ASBkB14efAx7OWrISp3-7DQxNPVabmp7Q3IYN4VCHU24xdoNp4dXVWC9qzBhbhehlU2NidXi,https://media.glassdoor.com/sql/5586338/actalent-squareLogo-1626179574869.png
1849,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Assistant III,The Henry M. Jackson Foundation for the Advancement of Military Medicine,"Bethesda, MD",$44K - $61K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_6eae6385&cb=1668176670373&jobListingId=1008266598723&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-df1d5834ad317df0-,https://media.glassdoor.com/sql/192724/henry-m-jackson-foundation-squarelogo.png
1850,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Assistant 2,Georgetown University Medical Center,"Washington, DC",$40K - $42K (Employer est.),https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_98103f5d&cb=1668176670373&jobListingId=1008076494241&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-6738e320ea98154f-,https://media.glassdoor.com/sql/3731/georgetown-university-squarelogo.png
1851,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate - NASA ARC,The Bionetics Corporation,"Washington, DC",$43K - $70K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b06e4c72&cb=1668176670373&jobListingId=1008157897430&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-16ab44ce362b7b2b-,https://media.glassdoor.com/sql/149958/bionetics-squarelogo-1464689254457.png
1852,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Laboratory Associate,George Washington University,United States,,https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_3140f678&cb=1668176670373&jobListingId=1008271589052&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-eb87dfee0941615d-,https://media.glassdoor.com/sql/3733/george-washington-university-squarelogo.png
1853,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate - Synthetic Biology and Microbiology,J. Craig Venter Institute,"Rockville, MD",$48K - $74K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d74a0916&cb=1668176670373&jobListingId=1008092508852&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-0550661ba1b2bfaf-,https://media.glassdoor.com/sql/111330/j-craig-venter-institute-squarelogo-1423833414334.png
1854,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Post-Doctoral Associate / Assistant Research Professor,University of Maryland,"College Park, MD",,https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_42e2a8bd&cb=1668176670373&jobListingId=1007727174421&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-3046522b76f82ad9-,https://media.glassdoor.com/sql/129869/university-of-maryland-squarelogo.png
1855,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Bioinformatics Research Associate I,The Henry M. Jackson Foundation for the Advancement of Military Medicine,"Annandale, VA",$50K - $71K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_0c4a3441&cb=1668176670373&jobListingId=1008266598662&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-c678f6328314754d-,https://media.glassdoor.com/sql/192724/henry-m-jackson-foundation-squarelogo.png
1856,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate,George Washington University,United States,,https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e6dae1f&cb=1668176670373&jobListingId=1008235626405&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-32582501c5380717-,https://media.glassdoor.com/sql/3733/george-washington-university-squarelogo.png
1857,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Post Doctoral Research Associate,Howard University,"Washington, DC",$55K - $77K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&cs=1_10cf24bf&cb=1668176670373&jobListingId=1008152467960&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-870819d5848b0be2-,https://media.glassdoor.com/sql/22392/howard-university-squarelogo.png
1858,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate,BCC-NIH,"Bethesda, MD",$63K - $89K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1b4608f6&cb=1668176670373&jobListingId=1007796568235&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-bfa3bf2269d9d55f-,https://media.glassdoor.com/sql/11709/nih-squarelogo.png
1859,"https://www.glassdoor.com/Job/washington-biology-research-assistant-jobs-SRCH_IL.0,10_IC1138213_KO11,37.htm?seniorityType=midseniorlevel",Washington,DC,"Washington, DC",Biology Research Assistant,Mid Senior Level,Research Associate,"The McConnell Group, Inc","Silver Spring, MD",$47K - $72K (Glassdoor est.),https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=1136043&s=58&guid=000001846713ed30b134382bc59ef4d9&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7a54e532&cb=1668176670374&jobListingId=1007729755620&jrtk=3-0-1ghjh7rc5im9i801-1ghjh7rcmj46m800-a3a8b67d4ce049c1-,https://media.glassdoor.com/sql/677304/the-mcconnell-group-squarelogo-1446796240976.png
